"CompositeCompositeID","TotalDDT","TotalDDT.lipid","Lipid","CompositeCommonName","Year","MDL.mean","MDL.min","CompositeTissuePrep","NumberFishPerComp","CompositeTissueName","WeightAvg.g","TLMin.mm","TLMax.mm","TLAvgLength.mm","SexSummary","Program","CompositeStationArea","Region","NewYear","TotalDDT.sed","scientific_name","tropic_level","trophic_category","feeding_position","TotalDDT.trans","TotalDDT.sed.trans","Censored","Detection.Limit"
"C1_40419SSMBBOG08OKB",19.8,51.1627907,0.387,"kelp bass",11,0.204166667,0.094,"Skin off",5,"fillet",513.7999878,307,362,329.7999878,"Unk (0), M (4), F (1)","CoastalSportfish","South Santa Monica Bay","Central","2008",47.1158658076107,"Paralabrax clathratus",3.9,"Secondary Carnivore","Midwater",3.95436941887123,3.87361197319309,"none",0.217442577075979
"C1_40419SSMBBOG08OWC",68.944,61.01238938,1.13,"white croaker",11,0.205333333,0.095,"Skin off",5,"fillet",61.79800034,168,195,178.3999939,"Unk (1), M (3), F (1)","CoastalSportfish","South Santa Monica Bay","Central","2008",47.1158658076107,"Genyonemus lineatus",3.4,"Secondary Carnivore","Benthopelagic",4.12733419379167,3.87361197319309,"none",0.0807232112724411
"C1_40419SSMBBOG18PCM",13.9,7.091836735,1.96,"chub mackerel",21,0.17,0.07,"skin off",5,"fillet",NA,NA,NA,NA,NA,"Bight2018","South Santa Monica Bay","Central","2018",32.6192659758845,"Scomber japonicus",3.1,"Secondary Carnivore","Pelagic",2.09085574300211,3.51509929478212,"none",0.0350913198112701
"C1_40420MSMBBOG08BKC",40.088,95.22090261,0.421,"black croaker",11,0.208,0.096,"Skin off",3,"fillet",208.3333282,234,261,245.6666718,"Unk (0), M (2), F (1)","CoastalSportfish","Middle Santa Monica Bay","Central","2008",10.3951740729298,"Cheilotrema saturnum",3.6,"Secondary Carnivore","Benthopelagic",4.56664661691739,2.43318993883632,"none",0.205410040826048
"C1_40420MSMBBOG08BRS",65.133,13.91730769,4.68,"barred surfperch",11,0.207333333,0.096,"Skin on, Scales Off",5,"whole without Head, Tail and Guts",85.84200287,122,198,174.3999939,"Unk (3), M (1), F (1)","CoastalSportfish","Middle Santa Monica Bay","Central","2008",10.3951740729298,"Amphistichus argenteus",3.5,"Secondary Carnivore","Benthopelagic",2.7025221287607,2.43318993883632,"none",0.0203052661607456
"C1_40420MSMBBOG08BSB",25.783,40.09797823,0.643,"barred sand bass",11,0.206666667,0.095,"Skin off",5,"fillet",615,307,404,359,"Unk (0), M (2), F (3)","CoastalSportfish","Middle Santa Monica Bay","Central","2008",10.3951740729298,"Paralabrax nebulifer",3.5,"Tertiary Carnivore","Benthopelagic",3.71595892880806,2.43318993883632,"none",0.137799100362853
"C1_40420MSMBBOG08OCM",25.591,28.59329609,0.895,"chub mackerel",11,0.208333333,0.096,"Skin off",5,"fillet",106.6080017,225,252,235.6000061,"Unk (4), M (0), F (1)","CoastalSportfish","Middle Santa Monica Bay","Central","2008",10.3951740729298,"Scomber japonicus",3.1,"Secondary Carnivore","Pelagic",3.38754785223282,2.43318993883632,"none",0.101890816055133
"C1_40420MSMBBOG08OKB",17.485,38.85555556,0.45,"kelp bass",11,0.205666667,0.095,"Skin off",5,"fillet",367.5,249,322,278.2000122,"Unk (0), M (3), F (2)","CoastalSportfish","Middle Santa Monica Bay","Central","2008",10.3951740729298,"Paralabrax clathratus",3.9,"Secondary Carnivore","Midwater",3.68526180731353,2.43318993883632,"none",0.191538211898879
"C1_40420MSMBBOG08SSF",70.03,55.57936508,1.26,"california scorpionfish",11,0.206666667,0.095,"Skin off",5,"fillet",310,200,294,243.6000061,"Unk (2), M (0), F (3)","CoastalSportfish","Middle Santa Monica Bay","Central","2008",10.3951740729298,"Scorpaena guttata",3.8,"Tertiary Carnivore","Benthic",4.03564434417737,2.43318993883632,"none",0.0726897333682776
"C1_40421NSMBBOG08BLS",6.759,10.30335366,0.656,"black perch",11,0.203833333,0.094,"Skin off",6,"fillet",318.3333435,217,256,240.5,"Unk (1), M (4), F (1)","CoastalSportfish","North Santa Monica Bay","Central","2008",24.1939527099174,"Embiotica jacksoni",3.2,"Primary Carnivore","Benthopelagic",2.42509946575741,3.22660399389086,"none",0.133912417586267
"C1_40421NSMBBOG08BRR",5.2,8.710217755,0.597,"brown rockfish",11,0.206666667,0.095,"Skin off",5,"fillet",346,215,301,269.3999939,"Unk (2), M (0), F (3)","CoastalSportfish","North Santa Monica Bay","Central","2008",24.1939527099174,"Sebastes auriculatus",4,"Tertiary Carnivore","Benthopelagic",2.27317870790142,3.22660399389086,"none",0.147668842225067
"C1_40421NSMBBOG08BSB",12.67,30.97799511,0.409,"barred sand bass",11,0.208333333,0.096,"Skin off",3,"fillet",465,327,342,336.6666565,"Unk (0), M (1), F (2)","CoastalSportfish","North Santa Monica Bay","Central","2008",24.1939527099174,"Paralabrax nebulifer",3.5,"Tertiary Carnivore","Benthopelagic",3.46504801344559,3.22660399389086,"none",0.210843273232558
"C1_40421NSMBBOG08OCM",13.71,8.51552795,1.61,"chub mackerel",11,0.2075,0.096,"Skin off",5,"fillet",109.1740036,225,254,236.3999939,"Unk (4), M (0), F (1)","CoastalSportfish","North Santa Monica Bay","Central","2008",24.1939527099174,"Scomber japonicus",3.1,"Secondary Carnivore","Pelagic",2.25292498528344,3.22660399389086,"none",0.0579172700731157
"C1_40421NSMBBOG08OKB",13.241,19.05179856,0.695,"kelp bass",11,0.208333333,0.096,"Skin off",5,"fillet",468,271,372,326.2000122,"Unk (0), M (4), F (1)","CoastalSportfish","North Santa Monica Bay","Central","2008",24.1939527099174,"Paralabrax clathratus",3.9,"Secondary Carnivore","Midwater",2.99831885347009,3.22660399389086,"none",0.129386122202862
"C1_40421NSMBBOG18PCM",9.24,3.85,2.4,"chub mackerel",21,0.17,0.07,"skin off",5,"fillet",NA,NA,NA,NA,NA,"Bight2018","North Santa Monica Bay","Central","2018",16.2046064384229,"Scomber japonicus",3.1,"Secondary Carnivore","Pelagic",1.57897870494939,2.84517716415043,"none",0.0287494132859859
"C1_40422PTDUBOG08BLS",6.427,6.558163265,0.98,"black perch",11,0.2045,0.094,"Skin off",5,"fillet",0,200,261,223.6000061,"Unk (0), M (2), F (3)","CoastalSportfish","Pt Dume to Oxnard","North","2008",16.355950908929,"Embiotica jacksoni",3.2,"Primary Carnivore","Benthopelagic",2.02262820630817,2.85393543945371,"none",0.0915927034041924
"C1_40422PTDUBOG08OCM",16.073,13.62118644,1.18,"chub mackerel",11,0.206166667,0.095,"Skin off",5,"fillet",96.62200165,218,246,229.8000031,"Unk (5), M (0), F (0)","CoastalSportfish","Pt Dume to Oxnard","North","2008",16.355950908929,"Scomber japonicus",3.1,"Secondary Carnivore","Pelagic",2.68247160287578,2.85393543945371,"none",0.0774317401328161
"C1_40422PTDUBOG08OGR",3.66,5.034387895,0.727,"gopher rockfish",11,0.207,0.095,"Skin off",5,"fillet",62.95999908,147,171,159.1999969,"Unk (3), M (0), F (2)","CoastalSportfish","Pt Dume to Oxnard","North","2008",16.355950908929,"Sebastes carnatus",3.6,"Secondary Carnivore","Benthopelagic",1.79747442355633,2.85393543945371,"none",0.122813917522661
"C1_40422PTDUBOG08OKB",10.423,17.87821612,0.583,"kelp bass",11,0.2065,0.095,"Skin off",5,"fillet",546,310,366,328,"Unk (0), M (2), F (3)","CoastalSportfish","Pt Dume to Oxnard","North","2008",16.355950908929,"Paralabrax clathratus",3.9,"Secondary Carnivore","Midwater",2.93800867108386,2.85393543945371,"none",0.150960101589903
"C1_40422PTDUBOG08OWC",19.48,13.34246575,1.46,"white croaker",11,0.207333333,0.096,"Skin off",5,"fillet",99.67199707,192,241,205.3999939,"Unk (0), M (4), F (1)","CoastalSportfish","Pt Dume to Oxnard","North","2008",16.355950908929,"Genyonemus lineatus",3.4,"Secondary Carnivore","Benthopelagic",2.66322476948337,2.85393543945371,"none",0.0636819900359548
"C1_40422PTDUBOG18PSP",0,0,1.17,"pile surfperch",20,5e-04,5e-04,"Skin off",4,"fillet",172.5,206,230,221,"Unk (0), M (3), F (1)","CoastalSportfish","Pt Dume to Oxnard","North","2018",7.54450535767108,"Phanerodon vacca",3,"Secondary Carnivore","Benthopelagic",0,2.14528842813618,"interval",0.000427259139163654
"C1_40515LNGBBOG08BSB",48.249,66.00410397,0.731,"barred sand bass",11,0.208166667,0.096,"Skin off",3,"fillet",566.666687,305,420,357.3333435,"Unk (0), M (3), F (0)","CoastalSportfish","Long Beach","Central","2008",26.229391348997,"Paralabrax nebulifer",3.5,"Tertiary Carnivore","Benthopelagic",4.20475387079864,3.30429695421393,"none",0.123391235273913
"C1_40515LNGBBOG08BSH",97.092,216.7232143,0.448,"brown smooth-hound shark",11,0.208333333,0.096,"Skin off",3,"fillet",3133.333252,910,982,954,"Unk (0), M (0), F (3)","CoastalSportfish","Long Beach","Central","2008",26.229391348997,"Mustelus henlei",3.6,"Secondary Carnivore","Benthopelagic",5.38322459691467,3.30429695421393,"none",0.194156014440957
"C1_40515LNGBBOG08OCM",106.54,107.8340081,0.988,"chub mackerel",11,0.2075,0.096,"Skin off",5,"fillet",203,285,324,297,"Unk (0), M (5), F (0)","CoastalSportfish","Long Beach","Central","2008",26.229391348997,"Scomber japonicus",3.1,"Secondary Carnivore","Pelagic",4.68982386002916,3.30429695421393,"none",0.0927304842517237
"C1_40515LNGBBOG08OWC",110.691,84.49694656,1.31,"white croaker",11,0.924333333,0.096,"Skin off",5,"fillet",114,199,244,218.6000061,"Unk (0), M (3), F (2)","CoastalSportfish","Long Beach","Central","2008",26.229391348997,"Genyonemus lineatus",3.4,"Secondary Carnivore","Benthopelagic",4.44848066255646,3.30429695421393,"none",0.070721656175413
"C1_40515LNGBBOG08OYC",23.367,62.1462766,0.376,"yellowfin croaker",11,0.207833333,0.096,"Skin off",5,"fillet",28.4260006,127,141,136.3999939,"Unk (5), M (0), F (0)","CoastalSportfish","Long Beach","Central","2008",26.229391348997,"Umbrina roncador",3.5,"Secondary Carnivore","Benthopelagic",4.14545388585474,3.30429695421393,"none",0.227389842195661
"C1_40515LNGBBOG08TPS",145.294,97.51275168,1.49,"top smelt",11,0.928333333,0.096,"Skin on, Scales Off",7,"whole without Head, Tail and Guts",83.57142639,165,311,229.4285736,"Unk (2), M (4), F (1)","CoastalSportfish","Long Beach","Central","2008",26.229391348997,"Atherinops affinis",2.8,"Primary Carnivore","Midwater",4.59018599847919,3.30429695421393,"none",0.0624390032552885
"C1_40515LNGBBOG09OCH",32.851,73.49217002,0.447,"california halibut",11,0.204666667,0.094,"Skin off",3,"fillet",390,266,427,337.6666565,"Unk (1), M (0), F (2)","CoastalSportfish","Long Beach","Central","2008",26.229391348997,"Paralichthys californicus",4.5,"Tertiary Carnivore","Benthic",4.3106940194594,3.30429695421393,"none",0.190860684232913
"C1_40515LNGBBOG18KPB",20.3,37.59259259,0.54,"kelp bass",21,0.17,0.07,"skin off",5,"fillet",NA,NA,NA,NA,NA,"Bight2018","Long Beach","Central","2018",19.8668156937882,"Paralabrax clathratus",3.9,"Secondary Carnivore","Midwater",3.6530603562418,3.03816013128727,"none",0.121889817609037
"C1_40617CATIBOG08BLS",0.881,1.091697646,0.807,"black perch",11,0.207333333,0.096,"Skin off",5,"fillet",242,213,247,228,"Unk (2), M (1), F (2)","CoastalSportfish","Catalina Island","Islands","2008",56.2359599603393,"Embiotica jacksoni",3.2,"Primary Carnivore","Benthopelagic",0.737976007076712,4.04718237149045,"none",0.112398885147037
"C1_40617CATIBOG08OCM",2.76,1.159663866,2.38,"chub mackerel",11,0.206,0.095,"Skin off",5,"fillet",76.46600342,199,210,205,"Unk (5), M (0), F (0)","CoastalSportfish","Catalina Island","Islands","2008",56.2359599603393,"Scomber japonicus",3.1,"Secondary Carnivore","Pelagic",0.769952591993807,4.04718237149045,"none",0.0391399083372703
"C1_40617CATIBOG08OKB",4.85,9.509803922,0.51,"kelp bass",11,0.207833333,0.096,"Skin off",5,"fillet",357,305,338,316,"Unk (1), M (2), F (2)","CoastalSportfish","Catalina Island","Islands","2008",56.2359599603393,"Paralabrax clathratus",3.9,"Secondary Carnivore","Midwater",2.35230852838752,4.04718237149045,"none",0.172469260350943
"C1_40617CATIBOG08RRF",7.495,5.810077519,1.29,"rosy rockfish",11,0.208333333,0.096,"Skin off",5,"fillet",125.5039978,175,202,192.6000061,"Unk (2), M (0), F (3)","CoastalSportfish","Catalina Island","Islands","2008",56.2359599603393,"Sebastes helvomaculatus",3.7,"Secondary Carnivore","Benthopelagic",1.9184035032097,4.04718237149045,"none",0.0717796823941307
"C1_40617CATIBOG08WHF",5.01,3.795454545,1.32,"ocean whitefish",11,0.206,0.095,"Skin off",5,"fillet",222.4100037,270,286,278.6000061,"Unk (0), M (3), F (2)","CoastalSportfish","Catalina Island","Islands","2008",56.2359599603393,"Caulolatilus princeps",4,"Tertiary Carnivore","Benthopelagic",1.56766849946302,4.04718237149045,"none",0.0694977944969215
"C1_41116SPDBBOG08BLS",49.228,65.54993342,0.751,"black perch",11,0.207,0.095,"Skin off",5,"fillet",217.75,170,270,208.1999969,"Unk (0), M (1), F (4)","CoastalSportfish","San Pedro Bay","Central","2008",67.8901423280891,"Embiotica jacksoni",3.2,"Primary Carnivore","Benthopelagic",4.19795254438983,4.23251309562255,"none",0.119113707842089
"C1_41116SPDBBOG08BSB",70.877,131.4972171,0.539,"barred sand bass",11,0.204166667,0.094,"Skin off",5,"fillet",333,264,325,300,"Unk (0), M (1), F (4)","CoastalSportfish","San Pedro Bay","Central","2008",67.8901423280891,"Paralabrax nebulifer",3.5,"Tertiary Carnivore","Benthopelagic",4.88656164218684,4.23251309562255,"none",0.160754851235179
"C1_41116SPDBBOG08SDF",1077.404,104.6023301,10.3,"spiny dogfish",11,0.872333333,0.09,"Skin off",3,"fillet",3956.666748,995,1140,1048.666626,"Unk (0), M (0), F (3)","CoastalSportfish","San Pedro Bay","Central","2008",67.8901423280891,"Squalus acanthias",4.3,"Tertiary Carnivore","Benthopelagic",4.65968043636963,4.23251309562255,"none",0.00869990987554594
"C1_41116SPDBBOG08SHS",175.084,182.1893861,0.961,"shiner surfperch",11,0.208333333,0.096,"Skin on, Scales Off",11,"whole without Head, Tail and Guts",17.45636368,96,117,109,"Unk (1), M (6), F (4)","CoastalSportfish","San Pedro Bay","Central","2008",67.8901423280891,"Cymatogaster aggregata",3,"Primary Carnivore","Midwater",5.2105205144263,4.23251309562255,"none",0.0952155768999452
"C1_41116SPDBBOG08WHS",147.068,45.67329193,3.22,"white surfperch",11,0.926666667,0.096,"Skin off",9,"fillet",89.46800232,164,235,187.4444427,"Unk (3), M (5), F (1)","CoastalSportfish","San Pedro Bay","Central","2008",67.8901423280891,"Phanerodon furcatus",3.4,"Secondary Carnivore","Benthopelagic",3.84317209379299,4.23251309562255,"none",0.0293778777167316
"C1_80111CCSABOG08BSB",23.644,54.47926267,0.434,"barred sand bass",11,0.208333333,0.096,"Skin off",3,"fillet",515,340,365,355,"Unk (0), M (1), F (2)","CoastalSportfish","Crystal Cove to Santa Ana River","Central","2008",12.6088288088476,"Paralabrax nebulifer",3.5,"Tertiary Carnivore","Benthopelagic",4.0160093053439,2.61071875923884,"none",0.199832472445763
"C1_80111CCSABOG08BSH",427.772,37.52385965,11.4,"brown smooth-hound shark",11,0.915,0.095,"Skin off",3,"fillet",5383.333496,973,1144,1061,"Unk (0), M (0), F (3)","CoastalSportfish","Crystal Cove to Santa Ana River","Central","2008",12.6088288088476,"Mustelus henlei",3.6,"Secondary Carnivore","Benthopelagic",3.65127778050851,2.61071875923884,"none",0.00829880281469509
"C1_80111CCSABOG08OCM",9.746,10.10995851,0.964,"chub mackerel",11,0.208,0.096,"Skin off",5,"fillet",110.0759964,210,239,226.8000031,"Unk (0), M (2), F (3)","CoastalSportfish","Crystal Cove to Santa Ana River","Central","2008",12.6088288088476,"Scomber japonicus",3.1,"Secondary Carnivore","Pelagic",2.40784186917112,2.61071875923884,"none",0.0949328924955672
"C1_80111CCSABOG08OKB",23.299,38.76705491,0.601,"kelp bass",11,0.207833333,0.096,"Skin off",5,"fillet",442,296,375,333.6000061,"Unk (0), M (2), F (3)","CoastalSportfish","Crystal Cove to Santa Ana River","Central","2008",12.6088288088476,"Paralabrax clathratus",3.9,"Secondary Carnivore","Midwater",3.68303880342247,2.61071875923884,"none",0.148190476225316
"C1_80111CCSABOG08OWC",32.597,29.90550459,1.09,"white croaker",11,0.208,0.096,"Skin off",5,"fillet",133.9160004,199,249,229.8000031,"Unk (0), M (0), F (5)","CoastalSportfish","Crystal Cove to Santa Ana River","Central","2008",12.6088288088476,"Genyonemus lineatus",3.4,"Secondary Carnivore","Benthopelagic",3.43093431010948,2.61071875923884,"none",0.0844086043344814
"C1_80112NWPTBOG08BLS",36.964,36.23921569,1.02,"black perch",11,0.208,0.096,"Skin off",5,"fillet",99.31199646,152,185,172,"Unk (0), M (3), F (2)","CoastalSportfish","Newport Bay","Central","2008",37.5369073614715,"Embiotica jacksoni",3.2,"Primary Carnivore","Benthopelagic",3.61736239123112,3.65161641486429,"none",0.0899482366629395
"C1_80112NWPTBOG08OWC",23.807,38.03035144,0.626,"white croaker",11,0.206666667,0.095,"Skin off",5,"fillet",129.0359955,212,252,233,"Unk (0), M (4), F (1)","CoastalSportfish","Newport Bay","Central","2008",37.5369073614715,"Genyonemus lineatus",3.4,"Secondary Carnivore","Benthopelagic",3.66433958550761,3.65161641486429,"none",0.141288766184851
"C1_80112NWPTBOG08SHS",64.892,57.42654867,1.13,"shiner surfperch",11,0.204166667,0.094,"Skin on, Scales Off",14,"whole without Head, Tail and Guts",20.90428543,95,132,113.5714264,"Unk (2), M (6), F (6)","CoastalSportfish","Newport Bay","Central","2008",37.5369073614715,"Cymatogaster aggregata",3,"Primary Carnivore","Midwater",4.06777038704837,3.65161641486429,"none",0.0799065513658851
"C1_80112NWPTBOG08SSB",29.7,66.89189189,0.444,"spotted sand bass",11,0.207833333,0.096,"Skin off",5,"fillet",653,320,397,353.7999878,"Unk (0), M (4), F (1)","CoastalSportfish","Newport Bay","Central","2008",37.5369073614715,"Paralabrax maculatofasciatus",4.2,"Tertiary Carnivore","Benthopelagic",4.217916614916,3.65161641486429,"none",0.195744577126095
"C1_80112NWPTBOG18DMT",0.505,0.680592992,0.742,"diamond turbot",20,1e-04,1e-04,"Skin off",4,"fillet",197.5,215,279,241,"Unk (0), M (0), F (4)","CoastalSportfish","Newport Bay","Central","2018",17.0266608805256,"Pleuronichthys guttulatus",3.3,"Secondary Carnivore","Benthic",0.519146702563979,2.89185182208979,"none",0.000134761808707418
"C1_80113SASBBOG08BRS",99.973,28.24096045,3.54,"barred surfperch",11,0.206833333,0.095,"Skin off",8,"fillet",158.1999969,185,245,207.625,"Unk (1), M (7), F (0)","CoastalSportfish","Santa Ana River to Seal Beach","Central","2008",3.19047572039688,"Amphistichus argenteus",3.5,"Secondary Carnivore","Benthopelagic",3.37557048146935,1.43281426457676,"none",0.0264823838397996
"C1_80113SASBBOG08BSB",34.752,83.73975904,0.415,"barred sand bass",11,0.206666667,0.095,"Skin off",4,"fillet",356.25,273,336,307.5,"Unk (0), M (2), F (2)","CoastalSportfish","Santa Ana River to Seal Beach","Central","2008",3.19047572039688,"Paralabrax nebulifer",3.5,"Tertiary Carnivore","Benthopelagic",4.43958490167301,1.43281426457676,"none",0.206132205487673
"C1_80113SASBBOG08BSH",177.584,10.76266667,16.5,"brown smooth-hound shark",11,0.917,0.095,"Skin off",3,"fillet",5370,1019,1124,1070,"Unk (0), M (0), F (3)","CoastalSportfish","Santa Ana River to Seal Beach","Central","2008",3.19047572039688,"Mustelus henlei",3.6,"Secondary Carnivore","Benthopelagic",2.46493067441791,1.43281426457676,"none",0.00574106426540301
"C1_80113SASBBOG08OCM",11.24,13.44497608,0.836,"chub mackerel",11,0.205333333,0.095,"Skin off",5,"fillet",109,217,250,236,"Unk (3), M (2), F (0)","CoastalSportfish","Santa Ana River to Seal Beach","Central","2008",3.19047572039688,"Scomber japonicus",3.1,"Secondary Carnivore","Pelagic",2.67034667798052,1.43281426457676,"none",0.107630664192365
"C1_80113SASBBOG08OKB",32.505,56.43229167,0.576,"kelp bass",11,0.205333333,0.095,"Skin off",5,"fillet",217,230,283,262.7999878,"Unk (0), M (5), F (0)","CoastalSportfish","Santa Ana River to Seal Beach","Central","2008",3.19047572039688,"Paralabrax clathratus",3.9,"Secondary Carnivore","Midwater",4.05060671778894,1.43281426457676,"none",0.152661476275791
"C1_80113SASBBOG08SFC",94.657,54.08971429,1.75,"spotfin croaker",11,0.207833333,0.096,"Skin off",5,"fillet",589.802002,328,372,349.7999878,"Unk (0), M (5), F (0)","CoastalSportfish","Santa Ana River to Seal Beach","Central","2008",3.19047572039688,"Roncador stearnsii",3.3,"Secondary Carnivore","Benthopelagic",4.00896302523048,1.43281426457676,"none",0.0534053481452377
"C1_80114ORCOBOG08BSB",91.39,74.90983607,1.22,"barred sand bass",11,0.206833333,0.095,"Skin off",5,"fillet",637,355,405,380.3999939,"Unk (0), M (3), F (2)","CoastalSportfish","Orange County Oil Platforms","Central","2008",7.49022027691988,"Paralabrax nebulifer",3.5,"Tertiary Carnivore","Benthopelagic",4.32954626849532,2.13891494544249,"none",0.0749858068845627
"C1_80114ORCOBOG08OCM",63.834,10.96804124,5.82,"chub mackerel",11,0.2075,0.096,"Skin off",5,"fillet",119.6259995,203,259,234.1999969,"Unk (0), M (5), F (0)","CoastalSportfish","Orange County Oil Platforms","Central","2008",7.49022027691988,"Scomber japonicus",3.1,"Secondary Carnivore","Pelagic",2.4822398670818,2.13891494544249,"none",0.0163602831052069
"C1_80114ORCOBOG08OKB",49.55,38.41085271,1.29,"kelp bass",11,0.207,0.095,"Skin off",5,"fillet",487,312,385,336.3999939,"Unk (0), M (3), F (2)","CoastalSportfish","Orange County Oil Platforms","Central","2008",7.49022027691988,"Paralabrax clathratus",3.9,"Secondary Carnivore","Midwater",3.67404122786703,2.13891494544249,"none",0.0710579212657211
"C1_80114ORCOBOG08OWC",57.181,36.65448718,1.56,"white croaker",11,0.208333333,0.096,"Skin off",5,"fillet",706.1279907,206,240,216.6000061,"Unk (0), M (3), F (2)","CoastalSportfish","Orange County Oil Platforms","Central","2008",7.49022027691988,"Genyonemus lineatus",3.4,"Secondary Carnivore","Benthopelagic",3.62845212855207,2.13891494544249,"none",0.0597192347016223
"C1_90109SOCCBOG08BSB",39.125,48.72353674,0.803,"barred sand bass",11,0.205666667,0.095,"Skin off",5,"fillet",454,305,366,326,"Unk (0), M (4), F (1)","CoastalSportfish","San Onofre to Crystal Cove","South","2008",4.1186374929837,"Paralabrax nebulifer",3.5,"Tertiary Carnivore","Benthopelagic",3.90647839725828,1.63288828898501,"none",0.111815354355438
"C1_90109SOCCBOG08OCM",28.404,36.09148666,0.787,"chub mackerel",11,0.204166667,0.094,"Skin off",5,"fillet",206,264,297,281.3999939,"Unk (0), M (3), F (2)","CoastalSportfish","San Onofre to Crystal Cove","South","2008",4.1186374929837,"Scomber japonicus",3.1,"Secondary Carnivore","Pelagic",3.61338747320024,1.63288828898501,"none",0.112829377518776
"C1_90109SOCCBOG08OKB",8.9,16.09403255,0.553,"kelp bass",11,0.206166667,0.095,"Skin off",5,"fillet",366,281,340,307.7999878,"Unk (0), M (2), F (3)","CoastalSportfish","San Onofre to Crystal Cove","South","2008",4.1186374929837,"Paralabrax clathratus",3.9,"Secondary Carnivore","Midwater",2.83872942891892,1.63288828898501,"none",0.15853269482994
"C1_90109SOCCBOG08PBC",79.031,62.22913386,1.27,"pacific barracuda",11,0.204166667,0.094,"Skin off",4,"fillet",476.25,450,590,499.25,"Unk (0), M (1), F (3)","CoastalSportfish","San Onofre to Crystal Cove","South","2008",4.1186374929837,"Sphyraena argentea",4.5,"Tertiary Carnivore","Pelagic",4.1467651737322,1.63288828898501,"none",0.0714046589507704
"C1_90110DANABOG08OPE",0,0,0.316,"opaleye",11,0.206166667,0.095,"Skin off",5,"fillet",227,194,230,215.1999969,"Unk (2), M (2), F (1)","CoastalSportfish","Dana Point Harbor","Central","2008",8.53392338461269,"Girella nigricans",2.2,"Herbivore","Benthopelagic",0,2.25485632073322,"interval",0.262851000909323
"C1_90110DANABOG08OWC",3.15,9.545454545,0.33,"white croaker",11,0.208333333,0.096,"Skin off",4,"fillet",176.25,193,270,242.5,"Unk (0), M (0), F (4)","CoastalSportfish","Dana Point Harbor","Central","2008",8.53392338461269,"Genyonemus lineatus",3.4,"Secondary Carnivore","Benthopelagic",2.35569491826489,2.25485632073322,"none",0.255346691808845
"C1_90110DANABOG08SFC",2.75,5.589430894,0.492,"spotfin croaker",11,0.208166667,0.096,"Skin off",5,"fillet",135,215,240,224.8000031,"Unk (0), M (2), F (3)","CoastalSportfish","Dana Point Harbor","Central","2008",8.53392338461269,"Roncador stearnsii",3.3,"Secondary Carnivore","Benthopelagic",1.88546698575643,2.25485632073322,"none",0.178248231406319
"C1_90110DANABOG08SHS",13.012,41.43949045,0.314,"shiner surfperch",11,0.205333333,0.095,"Skin on, Scales Off",25,"whole without Head, Tail and Guts",17.79520035,101,144,111.6399994,"Unk (10), M (14), F (1)","CoastalSportfish","Dana Point Harbor","Central","2008",8.53392338461269,"Cymatogaster aggregata",3,"Primary Carnivore","Midwater",3.74807930731178,2.25485632073322,"none",0.264322170134548
"C1_90110DANABOG08TPS",12.002,22.64528302,0.53,"top smelt",11,0.206166667,0.095,"Skin on, Scales Off",16,"whole without Head, Tail and Guts",42.57875061,153,215,176,"Unk (2), M (7), F (7)","CoastalSportfish","Dana Point Harbor","Central","2008",8.53392338461269,"Atherinops affinis",2.8,"Primary Carnivore","Midwater",3.16316364557379,2.25485632073322,"none",0.164874643190234
"C1_90110DANABOG08WHS",19.585,8.983944954,2.18,"white surfperch",11,0.206666667,0.095,"Skin on, Scales Off",10,"whole without Head, Tail and Guts",79.5,163,222,194.1999969,"Unk (9), M (1), F (0)","CoastalSportfish","Dana Point Harbor","Central","2008",8.53392338461269,"Phanerodon furcatus",3.4,"Secondary Carnivore","Benthopelagic",2.3009782981904,2.25485632073322,"none",0.0426551756019161
"C1_90110DANABOG18BLS",3.24,3.694412771,0.877,"black perch",21,0.1965,0.128,"skin off",5,"fillet",NA,NA,NA,NA,NA,"Bight2018","Dana Point Harbor","Central","2018",2.25751458059256,"Embiotica jacksoni",3.2,"Primary Carnivore","Benthopelagic",1.54637302943829,1.18096450601377,"none",0.136235828120993
"C1_90110DANABOG18BSB",4.06,6.475279107,0.627,"barred sand bass",21,0.1965,0.128,"skin off",5,"fillet",NA,NA,NA,NA,NA,"Bight2018","Dana Point Harbor","Central","2018",2.25751458059256,"Paralabrax nebulifer",3.5,"Tertiary Carnivore","Benthopelagic",2.01160145730877,1.18096450601377,"none",0.185771208616104
"C1_90110DANABOG18CAC",0.021,0.031531532,0.666,"california corbina",20,1e-04,1e-04,"Skin off",2,"fillet",542.5,323,437,380,"Unk (0), M (0), F (2)","CoastalSportfish","Dana Point Harbor","Central","2018",2.25751458059256,"Menticirrhus undulatus",3.3,"Secondary Carnivore","Benthopelagic",0.0310446221361087,1.18096450601377,"none",0.00015013887874461
"C1_90110DANABOG18SHS",11.6,8.923076923,1.3,"shiner surfperch",21,0.1965,0.128,"",5,"whole without Head, Tail and Guts",NA,NA,NA,NA,NA,"Bight2018","Dana Point Harbor","Central","2018",2.25751458059256,"Cymatogaster aggregata",3,"Primary Carnivore","Midwater",2.29486304689238,1.18096450601377,"none",0.0939105994499016
